Age,Gender,Relationship_Status,Academic_Level,Avg_Daily_Usage_Hours,Most_Used_Platform,num_app_switches,notification_count,Sleep_Hours_Per_Night,Affects_Academic_Performance,Conflicts_Over_Social_Media,Mental_Health_Score,Source
22,female,single,undergraduate,3.8128358630839188,facebook,56,91,8.765083117879716,yes,no,23.673124679860557,Synthetic_Smart
28,female,married,high school,5.25709479833833,twitter,89,67,5.593097157619855,no,no,42.983091524292696,Synthetic_Smart
26,male,in relationship,undergraduate,1.9174017491615833,tiktok,98,148,7.584291886605243,no,no,37.71643097765905,Synthetic_Smart
26,female,married,high school,2.484201212310799,twitter,44,126,6.157214606054286,no,yes,25.745201889342884,Synthetic_Smart
27,female,married,graduate,1.4760578693330255,tiktok,51,117,8.606229103695519,yes,yes,21.893540895516523,Synthetic_Smart
24,male,married,undergraduate,8.685118175972093,tiktok,63,46,7.1873793373359085,yes,no,55.38792516304226,Synthetic_Smart
29,male,married,undergraduate,2.883299569791571,youtube,77,184,4.873149134435694,yes,yes,51.078794707820805,Synthetic_Smart
20,male,in relationship,undergraduate,4.905335260588989,youtube,37,142,6.105796182819224,no,no,42.591173459630824,Synthetic_Smart
26,male,in relationship,high school,3.5317629158367474,facebook,84,57,7.2012594729816355,no,yes,41.25711759393779,Synthetic_Smart
27,female,married,graduate,7.62395167324643,instagram,67,137,9.145596066666776,no,no,60.63180526302771,Synthetic_Smart
27,male,married,undergraduate,3.9142587606033796,youtube,27,109,5.954468766211076,yes,yes,28.5635455833193,Synthetic_Smart
19,male,in relationship,graduate,4.415571892195732,instagram,67,153,9.456419458941987,yes,no,40.197934982189295,Synthetic_Smart
27,female,single,high school,1.9200437408867517,youtube,54,145,5.715963274403431,no,no,35.59637193189136,Synthetic_Smart
25,female,in relationship,high school,5.653306829843088,facebook,99,77,6.0410345141612085,no,yes,51.59193085489206,Synthetic_Smart
28,female,married,graduate,3.9540232555698087,youtube,23,180,8.228459035265002,yes,yes,42.43821413159022,Synthetic_Smart
29,female,married,high school,8.056851750100495,tiktok,37,21,7.500636040464284,yes,yes,38.973326443499275,Synthetic_Smart
28,male,in relationship,undergraduate,7.103771731110266,youtube,77,81,5.687048503174535,yes,yes,57.77709747350315,Synthetic_Smart
29,male,in relationship,undergraduate,8.416936266855076,youtube,99,197,8.294919883723523,no,yes,70.1749836610409,Synthetic_Smart
28,female,single,undergraduate,7.888364341685495,tiktok,92,188,9.785180173620734,no,no,66.51016062470353,Synthetic_Smart
19,male,in relationship,graduate,9.050247570820567,facebook,34,33,9.179593972169481,no,yes,50.498549117988276,Synthetic_Smart
24,female,in relationship,undergraduate,1.7434782949235565,facebook,90,109,8.209554362684411,no,yes,30.356817029069642,Synthetic_Smart
20,male,single,graduate,5.66529956768697,youtube,27,22,5.42337913553868,no,no,40.33632880507949,Synthetic_Smart
19,female,single,undergraduate,1.13343938106704,facebook,98,99,7.57811044379044,yes,yes,24.76151495818615,Synthetic_Smart
21,male,single,graduate,8.580250382012174,tiktok,24,139,9.80378957279124,no,no,57.085996079606595,Synthetic_Smart
22,female,in relationship,undergraduate,6.2844877117579605,tiktok,86,141,4.889250597199082,no,no,69.52266517688169,Synthetic_Smart
19,male,in relationship,graduate,9.64112307760617,instagram,22,174,6.2290892202469585,yes,no,70.35726410270982,Synthetic_Smart
22,female,in relationship,undergraduate,4.165433492289496,youtube,11,151,5.449736410748975,yes,no,37.57742868949079,Synthetic_Smart
21,female,in relationship,graduate,5.97875624146798,youtube,76,121,7.766201780346039,no,yes,48.431364818091616,Synthetic_Smart
29,male,in relationship,graduate,5.700007890277947,youtube,27,152,4.709146243001169,no,yes,53.610887163868426,Synthetic_Smart
18,female,married,undergraduate,7.662150429132074,instagram,36,127,6.762521182348552,no,yes,63.32950028175962,Synthetic_Smart
28,female,in relationship,high school,3.1136987691484745,twitter,94,144,5.151979737067438,yes,no,50.81865705091574,Synthetic_Smart
27,male,single,undergraduate,1.264961636808327,facebook,35,150,4.7479112345632934,no,no,25.750294401618095,Synthetic_Smart
26,female,single,graduate,7.323133431042381,instagram,99,48,5.07320278768932,no,no,62.24632244034674,Synthetic_Smart
18,male,in relationship,high school,8.289652583671534,facebook,96,50,6.394436052707663,no,yes,72.75013917591747,Synthetic_Smart
26,male,single,high school,9.842369288944232,tiktok,20,137,6.6972481967698485,no,no,73.61891181590494,Synthetic_Smart
26,male,married,undergraduate,1.2884701002830203,tiktok,84,125,7.661947389170687,no,no,35.184690319052145,Synthetic_Smart
22,male,in relationship,high school,2.9663207246708345,instagram,67,172,5.7204479197868,yes,yes,50.43707954778968,Synthetic_Smart
26,male,in relationship,graduate,8.387668459322597,facebook,61,124,6.757297207271788,yes,yes,62.67906875944792,Synthetic_Smart
27,male,single,high school,4.109269047746771,twitter,42,86,6.109758827287656,no,yes,28.284616042063682,Synthetic_Smart
26,male,in relationship,high school,3.6079479689637677,tiktok,31,130,7.660399429428023,yes,no,34.27867382803067,Synthetic_Smart
18,male,single,graduate,7.37845008432417,tiktok,71,172,9.19517482821361,no,yes,62.00958343395887,Synthetic_Smart
19,male,married,undergraduate,6.7844283405433945,instagram,17,194,8.306324419703495,no,yes,48.77410948987503,Synthetic_Smart
21,female,single,high school,2.634545003419871,facebook,65,100,9.624346627066426,yes,no,21.628461759099014,Synthetic_Smart
20,male,single,graduate,9.783046729096624,facebook,81,32,7.4278532496325145,yes,no,64.2226215228659,Synthetic_Smart
18,male,married,graduate,3.0594872565614617,youtube,69,116,6.184377108719277,yes,no,34.68881327386091,Synthetic_Smart
24,female,married,undergraduate,3.2249385948735534,youtube,44,118,7.453507682133384,yes,yes,33.3490692924279,Synthetic_Smart
23,male,single,undergraduate,8.219957951610633,twitter,64,47,4.90755889141448,yes,no,73.24629043788426,Synthetic_Smart
26,female,married,high school,5.626998358004945,twitter,98,91,8.523558586636021,no,yes,52.85172374172223,Synthetic_Smart
26,male,single,graduate,8.40111233950314,youtube,97,196,4.5282249630237175,yes,no,86.61467155166514,Synthetic_Smart
23,female,single,graduate,6.901765550508565,facebook,27,49,6.774203977811396,no,yes,38.8368114735734,Synthetic_Smart
25,female,married,undergraduate,5.556668538076018,tiktok,61,37,6.632996036307333,yes,yes,46.24608285928311,Synthetic_Smart
21,male,married,undergraduate,9.109207528600145,twitter,97,49,8.089695888570333,yes,no,71.70828390713268,Synthetic_Smart
19,female,single,undergraduate,6.928043228117362,youtube,61,143,4.804250205120207,no,yes,63.80336065809812,Synthetic_Smart
26,male,single,high school,4.346596971669127,tiktok,82,83,5.427391162486922,no,no,42.99781996478048,Synthetic_Smart
29,female,married,undergraduate,9.410656674195726,tiktok,83,106,6.174338413134588,no,yes,80.66884758057992,Synthetic_Smart
18,male,single,high school,5.330325108944139,youtube,69,69,6.991536986345417,no,yes,52.13673430171488,Synthetic_Smart
23,female,married,graduate,9.854557530114356,twitter,87,82,4.2951240091669,yes,no,83.079848075434,Synthetic_Smart
23,female,in relationship,high school,4.0294245720090185,facebook,41,102,6.990503078882505,yes,yes,37.13761881834815,Synthetic_Smart
22,female,single,undergraduate,1.878154514764182,twitter,42,183,8.486077142512933,yes,yes,19.456945337168545,Synthetic_Smart
23,male,single,undergraduate,5.930985536322845,youtube,74,48,8.665269641302702,yes,yes,43.47252459981556,Synthetic_Smart
29,female,in relationship,graduate,9.428595902415394,tiktok,50,119,9.195657566714212,yes,no,69.23326855476478,Synthetic_Smart
24,female,in relationship,graduate,2.254720712178315,tiktok,89,102,5.27086701244999,yes,yes,35.30169372358635,Synthetic_Smart
25,male,married,graduate,8.07333659851009,instagram,17,162,9.90998795360625,yes,yes,56.67699200604196,Synthetic_Smart
25,male,married,undergraduate,7.560529948873293,youtube,43,20,7.63331736310166,no,no,49.2549978197566,Synthetic_Smart
28,female,single,high school,2.014400816993447,tiktok,76,102,7.280162853033527,no,no,21.662990538935066,Synthetic_Smart
27,male,in relationship,graduate,5.798387722851888,instagram,72,194,8.532071586184207,no,no,60.55449741399962,Synthetic_Smart
23,male,in relationship,high school,1.8449395430906885,facebook,15,134,4.098995202942423,no,no,34.26628598581557,Synthetic_Smart
27,male,single,high school,8.117026843945307,facebook,69,127,8.075239988443629,no,yes,63.74709691457677,Synthetic_Smart
25,male,in relationship,graduate,3.3660360095760664,twitter,63,54,8.161804810075402,yes,yes,20.39283628738978,Synthetic_Smart
29,male,married,high school,7.688218258234835,youtube,28,113,8.835323572562178,no,yes,41.48886304030713,Synthetic_Smart
24,female,married,graduate,7.4255387515460916,instagram,14,72,6.562425998196567,yes,no,45.690444589459304,Synthetic_Smart
27,female,married,undergraduate,2.826437545457238,facebook,56,61,8.461579981102506,no,no,15.634326653052156,Synthetic_Smart
19,female,single,high school,1.703245448909997,youtube,48,192,6.103140278797633,yes,yes,36.26445328471501,Synthetic_Smart
24,female,in relationship,graduate,4.571907817467108,facebook,30,72,5.070066825339102,yes,no,42.288888583290536,Synthetic_Smart
26,male,single,graduate,1.9093846165053183,tiktok,38,199,4.7381550824006595,no,no,41.13870078032333,Synthetic_Smart
26,male,in relationship,high school,7.16295642241377,instagram,33,133,9.613434459167838,yes,yes,34.33973232168862,Synthetic_Smart
29,male,in relationship,high school,9.266894997258824,facebook,86,110,5.137793180456428,no,no,86.21801119011134,Synthetic_Smart
21,male,in relationship,graduate,5.493521083680194,twitter,47,188,6.847779048537915,yes,yes,59.19853255503574,Synthetic_Smart
27,female,single,undergraduate,9.34417540936269,youtube,63,173,7.109607469970067,yes,no,73.08235321851868,Synthetic_Smart
20,female,in relationship,undergraduate,4.162747769749879,tiktok,82,40,9.097535125542494,yes,yes,33.716012763359316,Synthetic_Smart
27,female,married,undergraduate,5.835818968098808,facebook,63,35,4.938306246787766,yes,no,50.11585793878831,Synthetic_Smart
26,male,in relationship,high school,9.507135029655357,youtube,23,25,6.1450502890748275,no,no,68.37111253206936,Synthetic_Smart
20,male,single,high school,7.184191857912752,youtube,93,35,7.231322714656655,no,yes,54.58927183209741,Synthetic_Smart
29,male,married,graduate,9.977277565270372,tiktok,87,151,7.393344949116976,no,no,87.80642325425384,Synthetic_Smart
24,male,married,high school,7.99085110581021,facebook,94,150,7.772082881765531,no,no,69.2510160673139,Synthetic_Smart
18,male,in relationship,high school,9.048359660313166,tiktok,70,168,9.539180356211624,yes,no,72.78268470741381,Synthetic_Smart
20,male,single,graduate,3.339014213927012,instagram,55,148,6.196472285624237,yes,no,49.293446263657565,Synthetic_Smart
20,male,married,high school,2.5788941214869734,tiktok,28,38,7.175576985946938,yes,no,17.86201859024188,Synthetic_Smart
21,male,single,undergraduate,8.778179823029273,facebook,72,86,8.434005278717306,yes,yes,60.67009690511951,Synthetic_Smart
29,male,married,undergraduate,6.650314663909569,facebook,85,181,5.642585889271293,yes,yes,76.34309881394054,Synthetic_Smart
25,male,in relationship,high school,5.670738960799061,facebook,97,129,6.0339448510490605,no,yes,55.402863483869304,Synthetic_Smart
26,female,single,undergraduate,2.8601679370197615,tiktok,85,172,7.707746357398658,yes,no,41.57596720206683,Synthetic_Smart
25,female,single,graduate,7.874862043711904,twitter,48,51,6.032271394051934,yes,no,59.518349658463855,Synthetic_Smart
27,female,in relationship,undergraduate,2.988052806553624,instagram,65,88,6.77564105971069,no,yes,40.93553383035554,Synthetic_Smart
18,female,single,graduate,4.559510394484576,youtube,21,69,5.9547350564922255,no,no,38.01296862988708,Synthetic_Smart
26,female,single,high school,8.339039853000463,facebook,58,55,7.930433977541357,yes,no,57.87701484928911,Synthetic_Smart
22,female,single,high school,8.795893027145262,instagram,70,53,9.575454866328913,no,no,62.68243415989225,Synthetic_Smart
25,female,married,graduate,3.499336531320777,youtube,94,132,7.053624478932484,no,no,45.45484789671258,Synthetic_Smart
26,male,married,high school,9.730356889857932,youtube,27,36,5.04672038391513,yes,yes,69.19917757541218,Synthetic_Smart
26,female,single,graduate,9.560924795345068,tiktok,54,184,4.408783157312683,yes,no,92.14271408211906,Synthetic_Smart
22,male,single,graduate,4.288445761581213,instagram,55,127,7.128324851207884,no,no,41.4948843563705,Synthetic_Smart
26,male,married,graduate,5.9907582669359964,facebook,13,37,6.898769390744615,no,yes,36.911324354351066,Synthetic_Smart
23,male,in relationship,high school,4.511447415818882,facebook,24,80,6.2851162647281384,no,no,33.14529644377776,Synthetic_Smart
22,male,in relationship,undergraduate,6.076663982990826,youtube,97,87,4.79515083702564,yes,yes,67.41468265434135,Synthetic_Smart
26,female,single,high school,2.4073762165917536,twitter,10,84,4.194334080589,no,no,32.57598535139735,Synthetic_Smart
26,female,in relationship,high school,9.235221658443194,youtube,10,146,6.780043985245319,no,yes,58.805002896994296,Synthetic_Smart
25,female,married,graduate,3.4736555849202135,facebook,26,123,4.859678818475336,no,yes,24.08170988708173,Synthetic_Smart
26,female,single,undergraduate,9.209008945900042,instagram,16,31,4.018780767648824,no,no,70.99035375535418,Synthetic_Smart
20,female,single,high school,3.4048375900178605,twitter,83,80,8.298975206647588,yes,yes,30.77783734996035,Synthetic_Smart
21,female,married,undergraduate,9.261499565084506,youtube,84,69,4.3592623485006285,no,no,88.08865781433053,Synthetic_Smart
24,male,in relationship,high school,4.966763370462541,facebook,30,52,4.38715141296267,no,no,42.34598853263368,Synthetic_Smart
27,male,in relationship,high school,9.070062317314221,facebook,18,41,8.789618409171059,yes,yes,55.83140933553166,Synthetic_Smart
27,male,single,undergraduate,4.291946684717303,facebook,71,21,8.554426556178342,yes,no,31.40983426008895,Synthetic_Smart
21,male,married,graduate,3.391960438100181,youtube,86,145,4.095553173893851,no,yes,60.34026465256949,Synthetic_Smart
23,male,in relationship,graduate,6.434309858862961,youtube,13,45,8.834775933403456,no,yes,32.06081167025302,Synthetic_Smart
29,male,married,graduate,1.7835886432530288,instagram,83,46,6.542768592930408,yes,yes,22.857639067144248,Synthetic_Smart
23,male,single,high school,4.279471959919258,instagram,41,105,4.0385861168846,no,no,57.241869988915795,Synthetic_Smart
18,male,single,high school,4.454415609037451,twitter,15,50,7.3537304576020865,yes,no,25.46555423699909,Synthetic_Smart
18,male,married,undergraduate,3.848887475975461,instagram,12,179,8.711337857046583,yes,no,35.5209115832908,Synthetic_Smart
22,male,single,high school,4.633079147816766,twitter,10,44,6.76063564826506,yes,yes,26.542239465301225,Synthetic_Smart
25,female,single,high school,4.9882966072199135,instagram,42,75,6.43536394049778,yes,no,45.79549469148097,Synthetic_Smart
27,female,single,graduate,5.998329182027243,twitter,19,81,8.341278815510654,no,no,43.13856076011983,Synthetic_Smart
24,male,single,high school,2.279886663789172,twitter,36,49,7.122741453815532,yes,no,20.683942498492126,Synthetic_Smart
21,male,single,high school,7.350298474915453,tiktok,60,164,6.788460986172378,no,yes,63.91661991815797,Synthetic_Smart
25,female,in relationship,undergraduate,7.860939238018894,facebook,61,124,6.043265181134368,no,no,63.90436075018988,Synthetic_Smart
23,male,in relationship,undergraduate,3.9743115485992515,instagram,29,63,6.025092511935699,no,yes,34.50109314710354,Synthetic_Smart
24,male,single,graduate,5.443865258933453,twitter,51,140,8.610939895684474,yes,no,51.78787039167017,Synthetic_Smart
26,female,married,graduate,1.1860913077146367,tiktok,36,120,9.854795567711811,no,no,13.593215928657909,Synthetic_Smart
24,female,in relationship,graduate,1.1082370728687303,youtube,18,36,6.9944190508920006,no,yes,11.897284169174277,Synthetic_Smart
24,female,single,undergraduate,8.121164500951632,facebook,62,133,7.574082779924764,no,yes,66.51302684301965,Synthetic_Smart
